date,rainfall_mm,county
2023-11-12,9.6,Nyamira
2023-11-13,12.8,Nyamira
2023-11-14,2.4,Nyamira
2023-11-15,11.1,Nyamira
2023-11-16,3.7,Nyamira
2023-11-17,5.6,Nyamira
2023-11-18,5.6,Nyamira
2023-11-19,24.0,Nyamira
2023-11-20,13.3,Nyamira
2023-11-21,1.3,Nyamira
2023-11-22,11.1,Nyamira
2023-11-23,3.9,Nyamira
2023-11-24,9.9,Nyamira
2023-11-25,17.8,Nyamira
2023-11-26,8.5,Nyamira
2023-11-27,1.3,Nyamira
2023-11-28,1.8,Nyamira
2023-11-29,3.1,Nyamira
2023-11-30,2.0,Nyamira
2023-12-01,2.4,Nyamira
2023-12-02,1.4,Nyamira
2023-12-03,3.7,Nyamira
2023-12-04,2.9,Nyamira
2023-12-05,0.9,Nyamira
2023-12-06,3.7,Nyamira
2023-12-07,0.0,Nyamira
2023-12-08,0.6,Nyamira
2023-12-09,3.8,Nyamira
2023-12-10,9.0,Nyamira
2023-12-11,7.5,Nyamira
2023-12-12,3.8,Nyamira
2023-12-13,7.5,Nyamira
2023-12-14,14.2,Nyamira
2023-12-15,1.6,Nyamira
2023-12-16,6.1,Nyamira
2023-12-17,0.9,Nyamira
2023-12-18,0.1,Nyamira
2023-12-19,0.8,Nyamira
2023-12-20,1.2,Nyamira
2023-12-21,0.7,Nyamira
2023-12-22,0.0,Nyamira
2023-12-23,1.1,Nyamira
2023-12-24,1.9,Nyamira
2023-12-25,2.9,Nyamira
2023-12-26,2.8,Nyamira
2023-12-27,0.0,Nyamira
2023-12-28,0.4,Nyamira
2023-12-29,5.6,Nyamira
2023-12-30,4.5,Nyamira
2023-12-31,25.4,Nyamira
2024-01-01,17.8,Nyamira
2024-01-02,6.7,Nyamira
2024-01-03,5.1,Nyamira
2024-01-04,1.6,Nyamira
2024-01-05,19.3,Nyamira
2024-01-06,0.6,Nyamira
2024-01-07,3.5,Nyamira
2024-01-08,9.6,Nyamira
2024-01-09,15.6,Nyamira
2024-01-10,9.5,Nyamira
2024-01-11,3.3,Nyamira
2024-01-12,12.3,Nyamira
2024-01-13,11.3,Nyamira
2024-01-14,1.1,Nyamira
2024-01-15,18.0,Nyamira
2024-01-16,1.5,Nyamira
2024-01-17,2.0,Nyamira
2024-01-18,18.9,Nyamira
2024-01-19,1.5,Nyamira
2024-01-20,2.4,Nyamira
2024-01-21,2.6,Nyamira
2024-01-22,3.0,Nyamira
2024-01-23,1.5,Nyamira
2024-01-24,0.5,Nyamira
2024-01-25,0.8,Nyamira
2024-01-26,0.9,Nyamira
2024-01-27,1.0,Nyamira
2024-01-28,1.1,Nyamira
2024-01-29,4.2,Nyamira
2024-01-30,1.1,Nyamira
2024-01-31,0.8,Nyamira
2024-02-01,0.7,Nyamira
2024-02-02,0.0,Nyamira
2024-02-03,4.0,Nyamira
2024-02-04,1.7,Nyamira
2024-02-05,0.7,Nyamira
2024-02-06,0.1,Nyamira
2024-02-07,0.0,Nyamira
2024-02-08,1.0,Nyamira
2024-02-09,2.7,Nyamira
2024-02-10,10.2,Nyamira
2024-02-11,1.0,Nyamira
2024-02-12,0.6,Nyamira
2024-02-13,1.8,Nyamira
2024-02-14,0.1,Nyamira
2024-02-15,0.4,Nyamira
2024-02-16,0.0,Nyamira
2024-02-17,0.1,Nyamira
2024-02-18,1.2,Nyamira
2024-02-19,2.4,Nyamira
2024-02-20,0.6,Nyamira
2024-02-21,0.1,Nyamira
2024-02-22,0.0,Nyamira
2024-02-23,0.0,Nyamira
2024-02-24,0.1,Nyamira
2024-02-25,0.0,Nyamira
2024-02-26,4.5,Nyamira
2024-02-27,9.9,Nyamira
2024-02-28,15.9,Nyamira
2024-02-29,1.2,Nyamira
2024-03-01,0.3,Nyamira
2024-03-02,0.0,Nyamira
2024-03-03,0.8,Nyamira
2024-03-04,2.4,Nyamira
2024-03-05,1.0,Nyamira
2024-03-06,2.1,Nyamira
2024-03-07,0.4,Nyamira
2024-03-08,0.3,Nyamira
2024-03-09,3.8,Nyamira
2024-03-10,0.0,Nyamira
2024-03-11,0.0,Nyamira
2024-03-12,0.0,Nyamira
2024-03-13,0.1,Nyamira
2024-03-14,0.6,Nyamira
2024-03-15,0.0,Nyamira
2024-03-16,0.0,Nyamira
2024-03-17,0.0,Nyamira
2024-03-18,0.0,Nyamira
2024-03-19,0.0,Nyamira
2024-03-20,0.0,Nyamira
2024-03-21,0.0,Nyamira
2024-03-22,0.0,Nyamira
2024-03-23,0.9,Nyamira
2024-03-24,14.3,Nyamira
2024-03-25,7.6,Nyamira
2024-03-26,3.2,Nyamira
2024-03-27,10.4,Nyamira
2024-03-28,7.2,Nyamira
2024-03-29,1.4,Nyamira
2024-03-30,14.1,Nyamira
2024-03-31,7.4,Nyamira
2024-04-01,13.3,Nyamira
2024-04-02,13.3,Nyamira
2024-04-03,8.0,Nyamira
2024-04-04,1.3,Nyamira
2024-04-05,5.4,Nyamira
2024-04-06,17.9,Nyamira
2024-04-07,14.5,Nyamira
2024-04-08,16.7,Nyamira
2024-04-09,5.0,Nyamira
2024-04-10,1.6,Nyamira
2024-04-11,9.9,Nyamira
2024-04-12,2.4,Nyamira
2024-04-13,5.6,Nyamira
2024-04-14,14.1,Nyamira
2024-04-15,6.6,Nyamira
2024-04-16,1.1,Nyamira
2024-04-17,0.8,Nyamira
2024-04-18,3.7,Nyamira
2024-04-19,9.5,Nyamira
2024-04-20,11.6,Nyamira
2024-04-21,17.8,Nyamira
2024-04-22,12.4,Nyamira
2024-04-23,7.7,Nyamira
2024-04-24,4.2,Nyamira
2024-04-25,3.9,Nyamira
2024-04-26,6.6,Nyamira
2024-04-27,0.9,Nyamira
2024-04-28,10.1,Nyamira
2024-04-29,1.7,Nyamira
2024-04-30,1.7,Nyamira
2024-05-01,7.5,Nyamira
2024-05-02,8.9,Nyamira
2024-05-03,19.6,Nyamira
2024-05-04,4.6,Nyamira
2024-05-05,0.8,Nyamira
2024-05-06,0.6,Nyamira
2024-05-07,10.6,Nyamira
2024-05-08,9.5,Nyamira
2024-05-09,0.7,Nyamira
2024-05-10,2.6,Nyamira
2024-05-11,1.0,Nyamira
2024-05-12,4.1,Nyamira
2024-05-13,1.1,Nyamira
2024-05-14,0.8,Nyamira
2024-05-15,1.1,Nyamira
2024-05-16,2.5,Nyamira
2024-05-17,3.1,Nyamira
2024-05-18,2.3,Nyamira
2024-05-19,3.5,Nyamira
2024-05-20,6.5,Nyamira
2024-05-21,10.0,Nyamira
2024-05-22,0.2,Nyamira
2024-05-23,0.6,Nyamira
2024-05-24,1.7,Nyamira
2024-05-25,1.5,Nyamira
2024-05-26,0.7,Nyamira
2024-05-27,0.9,Nyamira
2024-05-28,0.0,Nyamira
2024-05-29,1.0,Nyamira
2024-05-30,0.8,Nyamira
2024-05-31,1.0,Nyamira
2024-06-01,2.4,Nyamira
2024-06-02,0.4,Nyamira
2024-06-03,1.5,Nyamira
2024-06-04,3.8,Nyamira
2024-06-05,1.1,Nyamira
2024-06-06,1.9,Nyamira
2024-06-07,2.8,Nyamira
2024-06-08,5.7,Nyamira
2024-06-09,12.8,Nyamira
2024-06-10,1.6,Nyamira
2024-06-11,1.9,Nyamira
2024-06-12,1.1,Nyamira
2024-06-13,0.5,Nyamira
2024-06-14,0.9,Nyamira
2024-06-15,1.4,Nyamira
2024-06-16,1.4,Nyamira
2024-06-17,0.9,Nyamira
2024-06-18,0.2,Nyamira
2024-06-19,0.4,Nyamira
2024-06-20,0.1,Nyamira
2024-06-21,0.0,Nyamira
2024-06-22,2.0,Nyamira
2024-06-23,0.2,Nyamira
2024-06-24,0.2,Nyamira
2024-06-25,0.9,Nyamira
2024-06-26,0.2,Nyamira
2024-06-27,0.4,Nyamira
2024-06-28,1.2,Nyamira
2024-06-29,0.1,Nyamira
2024-06-30,0.0,Nyamira
2024-07-01,0.0,Nyamira
2024-07-02,0.0,Nyamira
2024-07-03,0.8,Nyamira
2024-07-04,0.6,Nyamira
2024-07-05,1.6,Nyamira
2024-07-06,7.1,Nyamira
2024-07-07,13.5,Nyamira
2024-07-08,5.8,Nyamira
2024-07-09,0.5,Nyamira
2024-07-10,6.8,Nyamira
2024-07-11,1.4,Nyamira
2024-07-12,1.6,Nyamira
2024-07-13,0.6,Nyamira
2024-07-14,3.1,Nyamira
2024-07-15,0.9,Nyamira
2024-07-16,2.5,Nyamira
2024-07-17,1.6,Nyamira
2024-07-18,1.2,Nyamira
2024-07-19,1.3,Nyamira
2024-07-20,4.0,Nyamira
2024-07-21,9.1,Nyamira
2024-07-22,0.9,Nyamira
2024-07-23,0.5,Nyamira
2024-07-24,1.2,Nyamira
2024-07-25,0.4,Nyamira
2024-07-26,0.7,Nyamira
2024-07-27,0.7,Nyamira
2024-07-28,0.4,Nyamira
2024-07-29,11.3,Nyamira
2024-07-30,11.8,Nyamira
2024-07-31,0.0,Nyamira
2024-08-01,0.2,Nyamira
2024-08-02,2.4,Nyamira
2024-08-03,6.5,Nyamira
2024-08-04,0.4,Nyamira
2024-08-05,0.9,Nyamira
2024-08-06,1.3,Nyamira
2024-08-07,0.1,Nyamira
2024-08-08,2.1,Nyamira
2024-08-09,4.1,Nyamira
2024-08-10,5.8,Nyamira
2024-08-11,4.9,Nyamira
2024-08-12,15.8,Nyamira
2024-08-13,1.9,Nyamira
2024-08-14,0.2,Nyamira
2024-08-15,15.6,Nyamira
2024-08-16,8.6,Nyamira
2024-08-17,1.1,Nyamira
2024-08-18,0.0,Nyamira
2024-08-19,0.3,Nyamira
2024-08-20,0.2,Nyamira
2024-08-21,0.2,Nyamira
2024-08-22,0.4,Nyamira
2024-08-23,0.9,Nyamira
2024-08-24,0.3,Nyamira
2024-08-25,1.1,Nyamira
2024-08-26,1.7,Nyamira
2024-08-27,0.4,Nyamira
2024-08-28,1.2,Nyamira
2024-08-29,0.5,Nyamira
2024-08-30,1.4,Nyamira
2024-08-31,0.0,Nyamira
2024-09-01,0.6,Nyamira
2024-09-02,0.3,Nyamira
2024-09-03,0.4,Nyamira
2024-09-04,3.6,Nyamira
2024-09-05,1.7,Nyamira
2024-09-06,0.4,Nyamira
2024-09-07,0.5,Nyamira
2024-09-08,2.2,Nyamira
2024-09-09,0.2,Nyamira
2024-09-10,0.0,Nyamira
2024-09-11,0.0,Nyamira
2024-09-12,0.6,Nyamira
2024-09-13,0.1,Nyamira
2024-09-14,0.0,Nyamira
2024-09-15,1.5,Nyamira
2024-09-16,2.9,Nyamira
2024-09-17,4.0,Nyamira
2024-09-18,3.4,Nyamira
2024-09-19,8.8,Nyamira
2024-09-20,13.3,Nyamira
2024-09-21,3.9,Nyamira
2024-09-22,0.2,Nyamira
2024-09-23,1.1,Nyamira
2024-09-24,10.1,Nyamira
2024-09-25,5.6,Nyamira
2024-09-26,5.1,Nyamira
2024-09-27,2.9,Nyamira
2024-09-28,3.7,Nyamira
2024-09-29,11.9,Nyamira
2024-09-30,3.6,Nyamira
2024-10-01,17.0,Nyamira
2024-10-02,0.9,Nyamira
2024-10-03,0.1,Nyamira
2024-10-04,0.0,Nyamira
2024-10-05,0.4,Nyamira
2024-10-06,9.0,Nyamira
2024-10-07,2.6,Nyamira
2024-10-08,9.2,Nyamira
2024-10-09,3.8,Nyamira
2024-10-10,2.0,Nyamira
2024-10-11,0.4,Nyamira
2024-10-12,0.0,Nyamira
2024-10-13,0.9,Nyamira
2024-10-14,11.6,Nyamira
2024-10-15,11.3,Nyamira
2024-10-16,8.4,Nyamira
2024-10-17,6.8,Nyamira
2024-10-18,14.9,Nyamira
2024-10-19,14.6,Nyamira
2024-10-20,9.0,Nyamira
2024-10-21,9.3,Nyamira
2024-10-22,1.0,Nyamira
2024-10-23,0.2,Nyamira
2024-10-24,9.3,Nyamira
2024-10-25,1.4,Nyamira
2024-10-26,0.3,Nyamira
2024-10-27,2.3,Nyamira
2024-10-28,3.0,Nyamira
2024-10-29,0.1,Nyamira
2024-10-30,0.0,Nyamira
2024-10-31,0.8,Nyamira
2024-11-01,0.9,Nyamira
2024-11-02,0.9,Nyamira
2024-11-03,0.3,Nyamira
2024-11-04,4.5,Nyamira
2024-11-05,12.5,Nyamira
2024-11-06,10.3,Nyamira
2024-11-07,9.8,Nyamira
2024-11-08,0.5,Nyamira
2024-11-09,0.2,Nyamira
2024-11-10,14.1,Nyamira
2024-11-11,3.5,Nyamira
2024-11-12,5.6,Nyamira
2024-11-13,2.6,Nyamira
2024-11-14,8.2,Nyamira
2024-11-15,10.1,Nyamira
2024-11-16,3.4,Nyamira
2024-11-17,4.9,Nyamira
2024-11-18,0.6,Nyamira
2024-11-19,3.5,Nyamira
2024-11-20,6.2,Nyamira
2024-11-21,14.4,Nyamira
2024-11-22,7.7,Nyamira
2024-11-23,6.8,Nyamira
2024-11-24,24.7,Nyamira
2024-11-25,11.7,Nyamira
2024-11-26,8.4,Nyamira
2024-11-27,20.9,Nyamira
2024-11-28,29.6,Nyamira
2024-11-29,17.7,Nyamira
2024-11-30,3.1,Nyamira
2024-12-01,13.7,Nyamira
2024-12-02,7.0,Nyamira
2024-12-03,3.8,Nyamira
2024-12-04,1.0,Nyamira
2024-12-05,0.6,Nyamira
2024-12-06,3.0,Nyamira
2024-12-07,0.0,Nyamira
2024-12-08,0.3,Nyamira
2024-12-09,0.2,Nyamira
2024-12-10,0.3,Nyamira
2024-12-11,0.1,Nyamira
2024-12-12,0.9,Nyamira
2024-12-13,0.9,Nyamira
2024-12-14,0.4,Nyamira
2024-12-15,1.3,Nyamira
2024-12-16,0.9,Nyamira
2024-12-17,0.6,Nyamira
2024-12-18,0.3,Nyamira
2024-12-19,0.6,Nyamira
2024-12-20,0.0,Nyamira
2024-12-21,2.5,Nyamira
2024-12-22,12.6,Nyamira
2024-12-23,24.0,Nyamira
2024-12-24,18.8,Nyamira
2024-12-25,11.4,Nyamira
2024-12-26,0.7,Nyamira
2024-12-27,0.0,Nyamira
2024-12-28,0.0,Nyamira
2024-12-29,0.0,Nyamira
2024-12-30,0.2,Nyamira
2024-12-31,0.5,Nyamira
2025-01-01,0.4,Nyamira
2025-01-02,0.0,Nyamira
2025-01-03,0.0,Nyamira
2025-01-04,0.8,Nyamira
2025-01-05,0.0,Nyamira
2025-01-06,0.0,Nyamira
2025-01-07,0.0,Nyamira
2025-01-08,0.3,Nyamira
2025-01-09,0.7,Nyamira
2025-01-10,4.3,Nyamira
2025-01-11,1.3,Nyamira
2025-01-12,2.1,Nyamira
2025-01-13,0.1,Nyamira
2025-01-14,0.2,Nyamira
2025-01-15,0.0,Nyamira
2025-01-16,0.0,Nyamira
2025-01-17,0.0,Nyamira
2025-01-18,0.1,Nyamira
2025-01-19,0.2,Nyamira
2025-01-20,0.1,Nyamira
2025-01-21,1.4,Nyamira
2025-01-22,0.2,Nyamira
2025-01-23,1.2,Nyamira
2025-01-24,0.1,Nyamira
2025-01-25,3.4,Nyamira
2025-01-26,4.2,Nyamira
2025-01-27,0.2,Nyamira
2025-01-28,2.9,Nyamira
2025-01-29,2.0,Nyamira
2025-01-30,7.3,Nyamira
2025-01-31,1.9,Nyamira
2025-02-01,17.6,Nyamira
2025-02-02,6.2,Nyamira
2025-02-03,0.1,Nyamira
2025-02-04,0.0,Nyamira
2025-02-05,0.0,Nyamira
2025-02-06,0.0,Nyamira
2025-02-07,0.0,Nyamira
2025-02-08,0.1,Nyamira
2025-02-09,0.9,Nyamira
2025-02-10,0.0,Nyamira
2025-02-11,0.0,Nyamira
2025-02-12,0.0,Nyamira
2025-02-13,0.0,Nyamira
2025-02-14,0.0,Nyamira
2025-02-15,0.6,Nyamira
2025-02-16,0.1,Nyamira
2025-02-17,0.0,Nyamira
2025-02-18,0.0,Nyamira
2025-02-19,0.0,Nyamira
2025-02-20,0.0,Nyamira
2025-02-21,0.0,Nyamira
2025-02-22,0.0,Nyamira
2025-02-23,0.0,Nyamira
2025-02-24,0.0,Nyamira
2025-02-25,0.0,Nyamira
2025-02-26,0.0,Nyamira
2025-02-27,0.0,Nyamira
2025-02-28,0.0,Nyamira
2025-03-01,0.0,Nyamira
2025-03-02,0.0,Nyamira
2025-03-03,0.0,Nyamira
2025-03-04,0.0,Nyamira
2025-03-05,0.0,Nyamira
2025-03-06,0.0,Nyamira
2025-03-07,0.0,Nyamira
2025-03-08,0.6,Nyamira
2025-03-09,16.9,Nyamira
2025-03-10,17.0,Nyamira
2025-03-11,5.4,Nyamira
2025-03-12,0.9,Nyamira
2025-03-13,0.5,Nyamira
2025-03-14,0.4,Nyamira
2025-03-15,1.2,Nyamira
2025-03-16,5.4,Nyamira
2025-03-17,8.8,Nyamira
2025-03-18,11.0,Nyamira
2025-03-19,3.6,Nyamira
2025-03-20,13.2,Nyamira
2025-03-21,1.0,Nyamira
2025-03-22,8.4,Nyamira
2025-03-23,6.1,Nyamira
2025-03-24,14.0,Nyamira
2025-03-25,13.0,Nyamira
2025-03-26,1.5,Nyamira
2025-03-27,8.2,Nyamira
2025-03-28,21.6,Nyamira
2025-03-29,13.2,Nyamira
2025-03-30,10.7,Nyamira
2025-03-31,7.7,Nyamira
2025-04-01,1.3,Nyamira
2025-04-02,0.4,Nyamira
2025-04-03,0.6,Nyamira
2025-04-04,5.8,Nyamira
2025-04-05,3.6,Nyamira
2025-04-06,12.2,Nyamira
2025-04-07,19.2,Nyamira
2025-04-08,6.6,Nyamira
2025-04-09,1.1,Nyamira
2025-04-10,7.3,Nyamira
2025-04-11,6.3,Nyamira
2025-04-12,7.7,Nyamira
2025-04-13,19.4,Nyamira
2025-04-14,10.0,Nyamira
2025-04-15,4.1,Nyamira
2025-04-16,8.7,Nyamira
2025-04-17,3.6,Nyamira
2025-04-18,5.8,Nyamira
2025-04-19,15.9,Nyamira
2025-04-20,18.8,Nyamira
2025-04-21,6.0,Nyamira
2025-04-22,8.3,Nyamira
2025-04-23,12.7,Nyamira
2025-04-24,5.8,Nyamira
2025-04-25,0.6,Nyamira
2025-04-26,0.0,Nyamira
2025-04-27,1.9,Nyamira
2025-04-28,0.0,Nyamira
2025-04-29,6.4,Nyamira
2025-04-30,10.5,Nyamira
2025-05-01,0.4,Nyamira
2025-05-02,8.2,Nyamira
2025-05-03,5.4,Nyamira
2025-05-04,17.0,Nyamira
2025-05-05,14.3,Nyamira
2025-05-06,10.9,Nyamira
2025-05-07,11.8,Nyamira
2025-05-08,16.4,Nyamira
2025-05-09,9.5,Nyamira
2025-05-10,11.0,Nyamira
2025-05-11,0.9,Nyamira
2025-05-12,0.9,Nyamira
2025-05-13,23.7,Nyamira
2025-05-14,6.2,Nyamira
2025-05-15,1.2,Nyamira
2025-05-16,1.6,Nyamira
2025-05-17,0.4,Nyamira
2025-05-18,0.4,Nyamira
2025-05-19,13.9,Nyamira
2025-05-20,0.8,Nyamira
2025-05-21,6.5,Nyamira
2025-05-22,3.5,Nyamira
2025-05-23,2.4,Nyamira
2025-05-24,5.7,Nyamira
2025-05-25,4.9,Nyamira
2025-05-26,0.4,Nyamira
2025-05-27,0.4,Nyamira
2025-05-28,1.0,Nyamira
2025-05-29,1.4,Nyamira
2025-05-30,4.0,Nyamira
2025-05-31,0.9,Nyamira
2025-06-01,0.0,Nyamira
2025-06-02,0.7,Nyamira
2025-06-03,1.0,Nyamira
2025-06-04,2.9,Nyamira
2025-06-05,2.5,Nyamira
2025-06-06,8.3,Nyamira
2025-06-07,4.6,Nyamira
2025-06-08,0.2,Nyamira
2025-06-09,0.0,Nyamira
2025-06-10,0.5,Nyamira
2025-06-11,0.2,Nyamira
2025-06-12,0.5,Nyamira
2025-06-13,1.0,Nyamira
2025-06-14,1.0,Nyamira
2025-06-15,1.6,Nyamira
2025-06-16,4.8,Nyamira
2025-06-17,4.5,Nyamira
2025-06-18,5.9,Nyamira
2025-06-19,3.1,Nyamira
2025-06-20,12.7,Nyamira
2025-06-21,1.2,Nyamira
2025-06-22,1.1,Nyamira
2025-06-23,0.9,Nyamira
2025-06-24,0.2,Nyamira
2025-06-25,0.0,Nyamira
2025-06-26,0.0,Nyamira
2025-06-27,0.9,Nyamira
2025-06-28,3.5,Nyamira
2025-06-29,11.8,Nyamira
2025-06-30,0.6,Nyamira
2025-07-01,0.8,Nyamira
2025-07-02,1.6,Nyamira
2025-07-03,1.3,Nyamira
2025-07-04,1.0,Nyamira
2025-07-05,3.8,Nyamira
2025-07-06,3.8,Nyamira
2025-07-07,7.4,Nyamira
2025-07-08,0.9,Nyamira
2025-07-09,6.1,Nyamira
2025-07-10,5.1,Nyamira
2025-07-11,8.5,Nyamira
2025-07-12,9.9,Nyamira
2025-07-13,8.0,Nyamira
2025-07-14,2.7,Nyamira
2025-07-15,7.9,Nyamira
2025-07-16,6.6,Nyamira
2025-07-17,9.4,Nyamira
2025-07-18,12.8,Nyamira
2025-07-19,0.5,Nyamira
2025-07-20,1.0,Nyamira
2025-07-21,1.3,Nyamira
2025-07-22,2.2,Nyamira
2025-07-23,0.7,Nyamira
2025-07-24,1.3,Nyamira
2025-07-25,0.3,Nyamira
2025-07-26,0.0,Nyamira
2025-07-27,0.2,Nyamira
2025-07-28,0.5,Nyamira
2025-07-29,0.3,Nyamira
2025-07-30,0.0,Nyamira
2025-07-31,6.6,Nyamira
2025-08-01,0.1,Nyamira
2025-08-02,0.0,Nyamira
2025-08-03,0.0,Nyamira
2025-08-04,1.2,Nyamira
2025-08-05,1.2,Nyamira
2025-08-06,1.3,Nyamira
2025-08-07,6.3,Nyamira
2025-08-08,9.1,Nyamira
2025-08-09,15.0,Nyamira
2025-08-10,8.2,Nyamira
2025-08-11,7.8,Nyamira
2025-08-12,12.1,Nyamira
2025-08-13,6.0,Nyamira
2025-08-14,4.5,Nyamira
2025-08-15,4.0,Nyamira
2025-08-16,9.7,Nyamira
2025-08-17,7.4,Nyamira
2025-08-18,12.2,Nyamira
2025-08-19,12.0,Nyamira
2025-08-20,0.6,Nyamira
2025-08-21,0.1,Nyamira
2025-08-22,0.8,Nyamira
2025-08-23,0.5,Nyamira
2025-08-24,3.2,Nyamira
2025-08-25,3.7,Nyamira
2025-08-26,0.6,Nyamira
2025-08-27,1.6,Nyamira
2025-08-28,1.4,Nyamira
2025-08-29,0.1,Nyamira
2025-08-30,0.6,Nyamira
2025-08-31,1.4,Nyamira
2025-09-01,0.7,Nyamira
2025-09-02,0.9,Nyamira
2025-09-03,9.3,Nyamira
2025-09-04,0.5,Nyamira
2025-09-05,2.0,Nyamira
2025-09-06,0.8,Nyamira
2025-09-07,8.2,Nyamira
2025-09-08,1.3,Nyamira
2025-09-09,0.5,Nyamira
2025-09-10,6.0,Nyamira
2025-09-11,2.8,Nyamira
2025-09-12,3.0,Nyamira
2025-09-13,5.9,Nyamira
2025-09-14,0.2,Nyamira
2025-09-15,8.8,Nyamira
2025-09-16,3.6,Nyamira
2025-09-17,9.7,Nyamira
2025-09-18,0.2,Nyamira
2025-09-19,0.2,Nyamira
2025-09-20,0.2,Nyamira
2025-09-21,0.8,Nyamira
2025-09-22,0.8,Nyamira
2025-09-23,1.0,Nyamira
2025-09-24,0.4,Nyamira
2025-09-25,4.7,Nyamira
2025-09-26,8.2,Nyamira
2025-09-27,10.6,Nyamira
2025-09-28,7.8,Nyamira
2025-09-29,7.0,Nyamira
2025-09-30,0.0,Nyamira
2025-10-01,0.0,Nyamira
2025-10-02,0.1,Nyamira
2025-10-03,7.1,Nyamira
2025-10-04,8.3,Nyamira
2025-10-05,5.4,Nyamira
2025-10-06,6.0,Nyamira
2025-10-07,13.5,Nyamira
2025-10-08,0.6,Nyamira
2025-10-09,0.1,Nyamira
2025-10-10,0.7,Nyamira
2025-10-11,0.0,Nyamira
2025-10-12,4.6,Nyamira
2025-10-13,0.2,Nyamira
2025-10-14,0.5,Nyamira
2025-10-15,1.0,Nyamira
2025-10-16,11.8,Nyamira
2025-10-17,21.6,Nyamira
2025-10-18,0.5,Nyamira
2025-10-19,0.1,Nyamira
2025-10-20,0.1,Nyamira
2025-10-21,2.7,Nyamira
2025-10-22,10.2,Nyamira
2025-10-23,11.5,Nyamira
2025-10-24,11.6,Nyamira
2025-10-25,10.8,Nyamira
2025-10-26,8.7,Nyamira
2025-10-27,1.3,Nyamira
2025-10-28,11.7,Nyamira
2025-10-29,17.4,Nyamira
2025-10-30,20.7,Nyamira
2025-10-31,14.0,Nyamira
2025-11-01,12.1,Nyamira
2025-11-02,1.3,Nyamira
2025-11-03,3.0,Nyamira
2025-11-04,0.0,Nyamira
2025-11-05,0.6,Nyamira
2025-11-06,3.2,Nyamira
2025-11-07,3.3,Nyamira
2025-11-08,1.4,Nyamira
2025-11-09,4.7,Nyamira
2025-11-10,12.9,Nyamira
2025-11-11,0.0,Nyamira
2025-11-12,0.0,Nyamira
2025-11-13,0.0,Nyamira
2025-11-14,0.0,Nyamira
2025-11-15,0.7,Nyamira
2025-11-16,0.7,Nyamira
2025-11-17,0.1,Nyamira
2025-11-18,0.0,Nyamira
2025-11-19,0.2,Nyamira
2025-11-20,0.0,Nyamira
2025-11-21,0.0,Nyamira
2025-11-22,0.0,Nyamira
2025-11-23,0.0,Nyamira
2025-11-24,0.0,Nyamira
2025-11-25,0.5,Nyamira
2025-11-26,0.2,Nyamira
2025-11-27,0.3,Nyamira
2025-11-28,0.2,Nyamira
2025-11-29,0.0,Nyamira
2025-11-30,0.0,Nyamira
2025-12-01,0.0,Nyamira
2025-12-02,0.0,Nyamira
2025-12-03,0.0,Nyamira
2025-12-04,0.0,Nyamira
2025-12-05,0.0,Nyamira
2025-12-06,0.2,Nyamira
2025-12-07,0.0,Nyamira
2025-12-08,0.1,Nyamira
2025-12-09,0.0,Nyamira
2025-12-10,3.5,Nyamira
2025-12-11,0.6,Nyamira
2025-12-12,4.8,Nyamira
2025-12-13,15.3,Nyamira
2025-12-14,4.5,Nyamira
2025-12-15,1.9,Nyamira
2025-12-16,1.2,Nyamira
2025-12-17,25.4,Nyamira
2025-12-18,5.2,Nyamira
2025-12-19,11.5,Nyamira
2025-12-20,7.5,Nyamira
2025-12-21,4.9,Nyamira
2025-12-22,1.2,Nyamira
2025-12-23,0.5,Nyamira
2025-12-24,0.3,Nyamira
2025-12-25,0.0,Nyamira
2025-12-26,0.2,Nyamira
2025-12-27,1.2,Nyamira
2025-12-28,18.4,Nyamira
2025-12-29,11.2,Nyamira
2025-12-30,27.7,Nyamira
2025-12-31,3.0,Nyamira
2022-01-01,8.2,Kisii
2022-01-02,0.0,Kisii
2022-01-03,1.4,Kisii
2022-01-04,0.4,Kisii
2022-01-05,0.3,Kisii
2022-01-06,0.0,Kisii
2022-01-07,0.0,Kisii
2022-01-08,0.0,Kisii
2022-01-09,0.0,Kisii
2022-01-10,0.0,Kisii
2022-01-11,0.0,Kisii
2022-01-12,0.0,Kisii
2022-01-13,0.0,Kisii
2022-01-14,0.1,Kisii
2022-01-15,0.3,Kisii
2022-01-16,11.1,Kisii
2022-01-17,25.3,Kisii
2022-01-18,4.5,Kisii
2022-01-19,2.8,Kisii
2022-01-20,0.0,Kisii
2022-01-21,0.2,Kisii
2022-01-22,0.0,Kisii
2022-01-23,12.4,Kisii
2022-01-24,0.0,Kisii
2022-01-25,0.0,Kisii
2022-01-26,0.0,Kisii
2022-01-27,0.0,Kisii
2022-01-28,0.1,Kisii
2022-01-29,0.3,Kisii
2022-01-30,0.0,Kisii
2022-01-31,18.2,Kisii
2022-02-01,4.7,Kisii
2022-02-02,0.7,Kisii
2022-02-03,0.9,Kisii
2022-02-04,0.2,Kisii
2022-02-05,1.7,Kisii
2022-02-06,0.8,Kisii
2022-02-07,0.9,Kisii
2022-02-08,0.6,Kisii
2022-02-09,6.1,Kisii
2022-02-10,0.5,Kisii
2022-02-11,0.3,Kisii
2022-02-12,1.6,Kisii
2022-02-13,0.0,Kisii
