county,date,reported_date,cholera_cases,malaria_cases,report_delay_days,rain_7day_lag,rain_14day_lag,rain_21day_lag,seasonal_factor,rainfall_mm,population,cholera_rate_per_100k,malaria_rate_per_100k,cholera_lag_3,malaria_lag_3,cholera_lag_5,malaria_lag_5,cholera_lag_7,malaria_lag_7,rain_7day_avg,cholera_7day_avg,cholera_baseline,cholera_baseline_std,outbreak_next_7days,week_of_year,month,year,cholera_missing,malaria_missing,is_rainy_season
Siaya,2024-10-16,2024-10-22,0.0,404.0,6,12.0,0.0,2.1,1.5,17.7,1000000,0.0,40.4,0.0,396.0,0.0,,,363.0,4.614285714285712,0.0,0.08333333333333333,0.2886751345948127,0,42,10,2024,0,0,1
Siaya,2024-10-17,2024-10-24,,432.0,7,4.8,0.3,4.4,1.5,9.2,1000000,,43.199999999999996,0.0,,0.0,,0.0,404.0,5.242857142857141,0.0,0.09090909090909091,0.3015113445777634,0,42,10,2024,1,0,1
Siaya,2024-10-18,2024-10-25,,394.0,7,1.1,0.0,1.6,1.5,6.0,1000000,,39.4,,423.0,0.0,396.0,0.0,,5.94285714285714,0.0,0.1,0.3162277660168377,0,42,10,2024,1,0,1
Siaya,2024-10-19,2024-10-24,,,5,1.5,0.6,5.2,1.5,3.2,1000000,,,0.0,404.0,0.0,,0.0,,6.185714285714283,0.0,0.1111111111111111,0.3333333333333331,0,42,10,2024,1,1,1
Siaya,2024-10-20,2024-10-26,,461.0,6,0.2,10.6,8.3,1.5,21.5,1000000,,46.1,,432.0,,423.0,0.0,396.0,9.228571428571428,0.0,0.0,0.0,0,42,10,2024,1,0,1
Siaya,2024-10-21,2024-10-24,,,3,6.4,2.4,13.6,1.5,17.7,1000000,,,,394.0,0.0,404.0,0.0,,10.84285714285714,,0.0,0.0,0,43,10,2024,1,1,1
Siaya,2024-10-22,2024-10-28,0.0,409.0,6,0.6,1.7,2.8,1.5,10.6,1000000,0.0,40.9,,,,432.0,,423.0,12.27142857142857,0.0,0.0,0.0,0,43,10,2024,0,0,1
Siaya,2024-10-23,2024-10-28,,380.0,5,17.7,12.0,0.0,1.5,5.2,1000000,,38.0,,461.0,,394.0,0.0,404.0,10.485714285714282,,0.0,0.0,0,43,10,2024,1,0,1
Siaya,2024-10-24,2024-10-30,1.0,370.0,6,9.2,4.8,0.3,1.5,4.3,1000000,0.09999999999999999,37.0,,,,,,432.0,9.785714285714283,0.5,0.14285714285714285,0.377964473009227,1,43,10,2024,0,0,1
Siaya,2024-10-25,2024-10-29,0.0,368.0,4,6.0,1.1,0.0,1.5,0.7,1000000,0.0,36.8,0.0,409.0,,461.0,,394.0,9.028571428571427,0.3333333333333333,0.14285714285714285,0.377964473009227,0,43,10,2024,0,0,1
Siaya,2024-10-26,2024-10-29,1.0,383.0,3,3.2,1.5,0.6,1.5,0.4,1000000,0.09999999999999999,38.3,,380.0,,,,,8.628571428571426,0.5,0.2857142857142857,0.48795003647426655,0,43,10,2024,0,0,1
Siaya,2024-10-27,2024-10-31,0.0,461.0,4,21.5,0.2,10.6,1.5,2.7,1000000,0.0,46.1,1.0,370.0,0.0,409.0,,461.0,5.942857142857141,0.4,0.2857142857142857,0.48795003647426655,0,43,10,2024,0,0,1
Siaya,2024-10-28,2024-11-04,0.0,356.0,7,17.7,6.4,2.4,1.5,18.5,1000000,0.0,35.6,0.0,368.0,,380.0,,,6.057142857142855,0.3333333333333333,0.2857142857142857,0.48795003647426655,0,44,10,2024,0,0,1
Siaya,2024-10-29,2024-11-04,0.0,417.0,6,10.6,0.6,1.7,1.5,0.1,1000000,0.0,41.7,1.0,383.0,1.0,370.0,0.0,409.0,4.557142857142855,0.3333333333333333,0.25,0.46291004988627565,0,44,10,2024,0,0,1
Siaya,2024-10-30,2024-11-05,1.0,473.0,6,5.2,17.7,12.0,1.5,0.4,1000000,0.09999999999999999,47.3,0.0,461.0,0.0,368.0,,380.0,3.871428571428569,0.42857142857142855,0.375,0.5175491695067657,0,44,10,2024,0,0,1
Siaya,2024-10-31,2024-11-06,0.0,428.0,6,4.3,9.2,4.8,1.5,9.6,1000000,0.0,42.8,0.0,356.0,1.0,383.0,1.0,370.0,4.628571428571426,0.2857142857142857,0.3333333333333333,0.49999999999999994,0,44,10,2024,0,0,1
Siaya,2024-11-01,2024-11-06,0.0,390.0,5,0.7,6.0,1.1,1.5,2.3,1000000,0.0,39.0,0.0,417.0,0.0,461.0,0.0,368.0,4.857142857142855,0.2857142857142857,0.3,0.4830458915396479,0,44,11,2024,0,0,1
Siaya,2024-11-02,2024-11-05,0.0,358.0,3,0.4,3.2,1.5,1.5,2.3,1000000,0.0,35.8,1.0,473.0,0.0,356.0,1.0,383.0,5.128571428571426,0.14285714285714285,0.2727272727272727,0.4670993664969137,0,44,11,2024,0,0,1
Siaya,2024-11-03,2024-11-07,0.0,359.0,4,2.7,21.5,0.2,1.5,1.1,1000000,0.0,35.9,0.0,428.0,0.0,417.0,0.0,461.0,4.899999999999998,0.14285714285714285,0.25,0.45226701686664533,0,44,11,2024,0,0,1
Siaya,2024-11-04,2024-11-08,0.0,423.0,4,18.5,17.7,6.4,1.5,0.2,1000000,0.0,42.3,0.0,390.0,1.0,473.0,0.0,356.0,2.285714285714284,0.14285714285714285,0.23076923076923078,0.4385290096535145,0,45,11,2024,0,0,1
Siaya,2024-11-05,2024-11-11,0.0,379.0,6,0.1,10.6,0.6,1.5,12.8,1000000,0.0,37.9,0.0,358.0,0.0,428.0,0.0,417.0,4.099999999999999,0.14285714285714285,0.23076923076923078,0.4385290096535145,0,45,11,2024,0,0,1
Siaya,2024-11-06,2024-11-09,0.0,587.0,3,0.4,5.2,17.7,1.5,9.0,1000000,0.0,58.699999999999996,0.0,359.0,0.0,390.0,1.0,473.0,5.328571428571427,0.0,0.21428571428571427,0.42581531362631997,0,45,11,2024,0,0,1
Siaya,2024-11-07,2024-11-10,0.0,,3,9.6,4.3,9.2,1.5,2.0,1000000,0.0,,0.0,423.0,0.0,358.0,0.0,428.0,4.242857142857141,0.0,0.14285714285714285,0.36313651960128124,0,45,11,2024,0,1,1
Siaya,2024-11-08,2024-11-11,,436.0,3,2.3,0.7,6.0,1.5,0.5,1000000,,43.6,0.0,379.0,0.0,359.0,0.0,390.0,3.9857142857142835,0.0,0.15384615384615385,0.3755338080994052,0,45,11,2024,1,0,1
Siaya,2024-11-09,2024-11-13,0.0,397.0,4,2.3,0.4,3.2,1.5,0.0,1000000,0.0,39.7,0.0,587.0,0.0,423.0,0.0,358.0,3.6571428571428553,0.0,0.07692307692307693,0.2773500981126143,0,45,11,2024,0,0,1
Siaya,2024-11-10,2024-11-15,0.0,613.0,5,1.1,2.7,21.5,1.5,10.1,1000000,0.0,61.300000000000004,0.0,,0.0,379.0,0.0,359.0,4.942857142857141,0.0,0.07692307692307693,0.2773500981126143,0,45,11,2024,0,0,1
Siaya,2024-11-11,2024-11-16,0.0,,5,0.2,18.5,17.7,1.5,6.4,1000000,0.0,,,436.0,0.0,587.0,0.0,423.0,5.8285714285714265,0.0,0.07692307692307693,0.2773500981126143,0,46,11,2024,0,1,1
Siaya,2024-11-12,2024-11-15,1.0,420.0,3,12.8,0.1,10.6,1.5,0.2,1000000,0.09999999999999999,42.0,0.0,397.0,0.0,,0.0,379.0,4.028571428571427,0.16666666666666666,0.15384615384615385,0.3755338080994052,1,46,11,2024,0,0,1
Siaya,2024-11-13,2024-11-19,,381.0,6,9.0,0.4,5.2,1.5,7.9,1000000,,38.1,0.0,613.0,,436.0,0.0,587.0,3.8714285714285697,0.2,0.08333333333333333,0.2886751345948126,0,46,11,2024,1,0,1
Siaya,2024-11-14,2024-11-21,0.0,425.0,7,2.0,9.6,4.3,1.5,13.6,1000000,0.0,42.5,0.0,,0.0,397.0,0.0,,5.528571428571427,0.2,0.08333333333333333,0.2886751345948126,0,46,11,2024,0,0,1
Siaya,2024-11-15,2024-11-22,0.0,,7,0.5,2.3,0.7,1.5,6.8,1000000,0.0,,1.0,420.0,0.0,613.0,,436.0,6.428571428571426,0.16666666666666666,0.08333333333333333,0.2886751345948126,0,46,11,2024,0,1,1
Siaya,2024-11-16,2024-11-19,,380.0,3,0.0,2.3,0.4,1.5,8.8,1000000,,38.0,,381.0,0.0,,0.0,397.0,7.685714285714284,0.2,0.09090909090909091,0.3015113445777633,0,46,11,2024,1,0,1
Siaya,2024-11-17,2024-11-24,0.0,419.0,7,10.1,1.1,2.7,1.5,0.3,1000000,0.0,41.9,0.0,425.0,1.0,420.0,0.0,613.0,6.285714285714284,0.2,0.09090909090909091,0.3015113445777633,0,46,11,2024,0,0,1
Siaya,2024-11-18,2024-11-22,1.0,,4,6.4,0.2,18.5,1.5,0.3,1000000,0.09999999999999999,,0.0,,,381.0,0.0,,5.414285714285713,0.4,0.18181818181818182,0.4045199174779451,1,47,11,2024,0,1,1
Siaya,2024-11-19,2024-11-24,1.0,375.0,5,0.2,12.8,0.1,1.5,9.4,1000000,0.09999999999999999,37.5,,380.0,0.0,425.0,1.0,420.0,6.728571428571427,0.4,0.2727272727272727,0.4670993664969137,0,47,11,2024,0,0,1
Siaya,2024-11-20,2024-11-25,0.0,401.0,5,7.9,9.0,0.4,1.5,14.4,1000000,0.0,40.1,0.0,419.0,0.0,,,381.0,7.657142857142856,0.3333333333333333,0.2727272727272727,0.4670993664969137,0,47,11,2024,0,0,1
Siaya,2024-11-21,2024-11-24,,476.0,3,13.6,2.0,9.6,1.5,15.8,1000000,,47.6,1.0,,,380.0,0.0,425.0,7.97142857142857,0.4,0.3,0.4830458915396479,0,47,11,2024,1,0,1
Siaya,2024-11-22,2024-11-25,0.0,434.0,3,6.8,0.5,2.3,1.5,15.4,1000000,0.0,43.4,1.0,375.0,0.0,419.0,0.0,,9.2,0.4,0.2727272727272727,0.4670993664969137,0,47,11,2024,0,0,1
Siaya,2024-11-23,2024-11-30,0.0,363.0,7,8.8,0.0,2.3,1.5,5.6,1000000,0.0,36.3,0.0,401.0,1.0,,,380.0,8.742857142857142,0.3333333333333333,0.2727272727272727,0.4670993664969137,0,47,11,2024,0,0,1
Siaya,2024-11-24,2024-11-28,0.0,380.0,4,0.3,10.1,1.1,1.5,13.9,1000000,0.0,38.0,,476.0,1.0,375.0,0.0,419.0,10.685714285714283,0.3333333333333333,0.2727272727272727,0.4670993664969137,0,47,11,2024,0,0,1
Siaya,2024-11-25,2024-11-29,0.0,371.0,4,0.3,6.4,0.2,1.5,25.1,1000000,0.0,37.1,0.0,434.0,0.0,401.0,1.0,,14.228571428571428,0.16666666666666666,0.2727272727272727,0.4670993664969137,0,48,11,2024,0,0,1
Siaya,2024-11-26,2024-12-02,,487.0,6,9.4,0.2,12.8,1.5,9.3,1000000,,48.7,0.0,363.0,,476.0,1.0,375.0,14.214285714285712,0.0,0.2,0.42163702135578374,0,48,11,2024,1,0,1
Siaya,2024-11-27,2024-12-03,0.0,446.0,6,14.4,7.9,9.0,1.5,20.1,1000000,0.0,44.6,0.0,380.0,0.0,434.0,0.0,401.0,15.028571428571427,0.0,0.18181818181818182,0.4045199174779451,0,48,11,2024,0,0,1
Siaya,2024-11-28,2024-12-02,,369.0,4,15.8,13.6,2.0,1.5,25.1,1000000,,36.900000000000006,0.0,371.0,0.0,363.0,,476.0,16.357142857142854,0.0,0.2,0.42163702135578374,0,48,11,2024,1,0,1
Siaya,2024-11-29,2024-12-04,0.0,376.0,5,15.4,6.8,0.5,1.5,9.2,1000000,0.0,37.599999999999994,,487.0,0.0,380.0,0.0,434.0,15.471428571428572,0.0,0.2,0.42163702135578374,0,48,11,2024,0,0,1
Siaya,2024-11-30,2024-12-03,1.0,356.0,3,5.6,8.8,0.0,1.5,3.8,1000000,0.09999999999999999,35.6,0.0,446.0,0.0,371.0,0.0,363.0,15.214285714285712,0.2,0.2727272727272727,0.4670993664969137,0,48,11,2024,0,0,1
Siaya,2024-12-01,2024-12-07,,,6,13.9,0.3,10.1,0.8,15.0,1000000,,,,369.0,,487.0,0.0,380.0,15.37142857142857,0.25,0.3,0.4830458915396479,0,48,12,2024,1,1,0
Siaya,2024-12-02,2024-12-07,,251.0,5,25.1,0.3,6.4,0.8,12.1,1000000,,25.099999999999998,0.0,376.0,0.0,446.0,0.0,371.0,13.514285714285714,0.3333333333333333,0.2222222222222222,0.44095855184409827,0,49,12,2024,1,0,0
Siaya,2024-12-03,2024-12-07,0.0,,4,9.3,9.4,0.2,0.8,14.9,1000000,0.0,,1.0,356.0,,369.0,,487.0,14.314285714285713,0.25,0.1111111111111111,0.333333333333333,0,49,12,2024,0,1,0
Siaya,2024-12-04,2024-12-07,0.0,229.0,3,20.1,14.4,7.9,0.8,0.0,1000000,0.0,22.900000000000002,,,0.0,376.0,0.0,446.0,11.44285714285714,0.25,0.1111111111111111,0.333333333333333,0,49,12,2024,0,0,0
Siaya,2024-12-05,2024-12-11,,248.0,6,25.1,15.8,13.6,0.8,0.7,1000000,,24.8,,251.0,1.0,356.0,,369.0,7.9571428571428555,0.25,0.1111111111111111,0.333333333333333,0,49,12,2024,1,0,0
Siaya,2024-12-06,2024-12-09,0.0,245.0,3,9.2,15.4,6.8,0.8,10.5,1000000,0.0,24.5,0.0,,,,0.0,376.0,8.14285714285714,0.25,0.1111111111111111,0.333333333333333,0,49,12,2024,0,0,0
Siaya,2024-12-07,2024-12-10,0.0,,3,3.8,5.6,8.8,0.8,0.1,1000000,0.0,,0.0,229.0,,251.0,1.0,356.0,7.614285714285713,0.0,0.1111111111111111,0.333333333333333,0,49,12,2024,0,1,0
Siaya,2024-12-08,2024-12-14,0.0,202.0,6,15.0,13.9,0.3,0.8,0.0,1000000,0.0,20.2,,248.0,0.0,,,,5.471428571428569,0.0,0.1111111111111111,0.333333333333333,0,49,12,2024,0,0,0
Siaya,2024-12-09,2024-12-14,1.0,188.0,5,12.1,25.1,0.3,0.8,0.1,1000000,0.09999999999999999,18.799999999999997,0.0,245.0,0.0,229.0,,251.0,3.7571428571428553,0.16666666666666666,0.2222222222222222,0.44095855184409827,0,50,12,2024,0,0,0
Siaya,2024-12-10,2024-12-14,0.0,236.0,4,14.9,9.3,9.4,0.8,0.1,1000000,0.0,23.599999999999998,0.0,,,248.0,0.0,,1.6428571428571408,0.16666666666666666,0.2,0.42163702135578374,0,50,12,2024,0,0,0
Siaya,2024-12-11,2024-12-18,0.0,284.0,7,0.0,20.1,14.4,0.8,1.4,1000000,0.0,28.400000000000002,0.0,202.0,0.0,245.0,0.0,229.0,1.8428571428571405,0.16666666666666666,0.2,0.42163702135578374,0,50,12,2024,0,0,0
Siaya,2024-12-12,2024-12-18,,281.0,6,0.7,25.1,15.8,0.8,6.4,1000000,,28.1,1.0,188.0,0.0,,,248.0,2.6571428571428553,0.16666666666666666,0.2,0.42163702135578374,0,50,12,2024,1,0,0
Siaya,2024-12-13,2024-12-20,,,7,10.5,9.2,15.4,0.8,4.0,1000000,,,0.0,236.0,0.0,202.0,0.0,245.0,1.7285714285714266,0.2,0.2222222222222222,0.44095855184409827,0,50,12,2024,1,1,0
Siaya,2024-12-14,2024-12-20,0.0,227.0,6,0.1,3.8,5.6,0.8,0.3,1000000,0.0,22.7,0.0,284.0,1.0,188.0,0.0,,1.7571428571428551,0.2,0.1111111111111111,0.333333333333333,0,50,12,2024,0,0,0
Siaya,2024-12-15,2024-12-18,0.0,255.0,3,0.0,15.0,13.9,0.8,1.7,1000000,0.0,25.500000000000004,,281.0,0.0,236.0,0.0,202.0,1.999999999999998,0.2,0.1,0.3162277660168376,0,50,12,2024,0,0,0
Siaya,2024-12-16,2024-12-19,0.0,,3,0.1,12.1,25.1,0.8,2.6,1000000,0.0,,,,0.0,284.0,1.0,188.0,2.357142857142855,0.0,0.09090909090909091,0.3015113445777633,0,51,12,2024,0,1,0
Siaya,2024-12-17,2024-12-20,0.0,,3,0.1,14.9,9.3,0.8,0.1,1000000,0.0,,0.0,227.0,,281.0,0.0,236.0,2.357142857142855,0.0,0.09090909090909091,0.3015113445777633,0,51,12,2024,0,1,0
Siaya,2024-12-18,2024-12-22,,302.0,4,1.4,0.0,20.1,0.8,2.9,1000000,,30.200000000000003,0.0,255.0,,,0.0,284.0,2.5714285714285694,0.0,0.1,0.3162277660168376,0,51,12,2024,1,0,0
Siaya,2024-12-19,2024-12-25,,347.0,6,6.4,0.7,25.1,0.8,5.0,1000000,,34.699999999999996,0.0,,0.0,227.0,,281.0,2.3714285714285697,0.0,0.1,0.3162277660168376,0,51,12,2024,1,0,0
Siaya,2024-12-20,2024-12-23,0.0,252.0,3,4.0,10.5,9.2,0.8,3.0,1000000,0.0,25.2,0.0,,0.0,255.0,,,2.2285714285714264,0.0,0.1,0.3162277660168376,0,51,12,2024,0,0,0
Siaya,2024-12-21,2024-12-27,0.0,212.0,6,0.3,0.1,3.8,0.8,3.1,1000000,0.0,21.2,,302.0,0.0,,0.0,227.0,2.628571428571427,0.0,0.1,0.3162277660168376,0,51,12,2024,0,0,0
Siaya,2024-12-22,2024-12-28,0.0,259.0,6,1.7,0.0,15.0,0.8,7.8,1000000,0.0,25.900000000000002,,347.0,0.0,,0.0,255.0,3.499999999999998,0.0,0.1,0.3162277660168376,0,51,12,2024,0,0,0
Siaya,2024-12-23,2024-12-26,,,3,2.6,0.1,12.1,0.8,1.6,1000000,,,0.0,252.0,,302.0,0.0,,3.357142857142855,0.0,0.0,0.0,0,52,12,2024,1,1,0
Siaya,2024-12-24,2024-12-31,0.0,254.0,7,0.1,0.1,14.9,0.8,13.1,1000000,0.0,25.4,0.0,212.0,,347.0,0.0,,5.214285714285713,0.0,0.0,0.0,0,52,12,2024,0,0,0
Siaya,2024-12-25,2024-12-30,,200.0,5,2.9,1.4,0.0,0.8,15.1,1000000,,20.0,0.0,259.0,0.0,252.0,,302.0,6.9571428571428555,0.0,0.0,0.0,0,52,12,2024,1,0,0
Siaya,2024-12-26,2024-12-29,0.0,,3,5.0,6.4,0.7,0.8,6.7,1000000,0.0,,,,0.0,212.0,,347.0,7.199999999999998,0.0,0.0,0.0,0,52,12,2024,0,1,0
Siaya,2024-12-27,2024-12-31,,230.0,4,3.0,4.0,10.5,0.8,1.7,1000000,,23.0,0.0,254.0,0.0,259.0,0.0,252.0,7.0142857142857125,0.0,0.0,0.0,0,52,12,2024,1,0,0
Siaya,2024-12-28,2025-01-03,0.0,199.0,6,3.1,0.3,0.1,0.8,0.0,1000000,0.0,19.900000000000002,,200.0,,,0.0,212.0,6.571428571428569,0.0,0.0,0.0,0,52,12,2024,0,0,0
Siaya,2024-12-29,2025-01-03,0.0,206.0,5,7.8,1.7,0.0,0.8,0.3,1000000,0.0,20.599999999999998,0.0,,0.0,254.0,0.0,259.0,5.499999999999998,0.0,0.0,0.0,0,52,12,2024,0,0,0
Siaya,2024-12-30,2025-01-06,0.0,202.0,7,1.6,2.6,0.1,0.8,0.7,1000000,0.0,20.2,,230.0,,200.0,,,5.371428571428568,0.0,0.0,0.0,0,1,12,2024,0,0,0
Siaya,2024-12-31,2025-01-06,0.0,186.0,6,13.1,0.1,0.1,0.8,0.7,1000000,0.0,18.599999999999998,0.0,199.0,0.0,,0.0,254.0,3.5999999999999983,0.0,0.0,0.0,0,1,12,2024,0,0,0
Siaya,2025-01-01,2025-01-06,0.0,,5,15.1,2.9,1.4,0.8,0.3,1000000,0.0,,0.0,206.0,,230.0,,200.0,1.4857142857142838,0.0,0.0,0.0,0,1,1,2025,0,1,0
Siaya,2025-01-02,2025-01-05,0.0,226.0,3,6.7,5.0,6.4,0.8,0.0,1000000,0.0,22.599999999999998,0.0,202.0,0.0,199.0,0.0,,0.5285714285714265,0.0,0.0,0.0,0,1,1,2025,0,0,0
Siaya,2025-01-03,2025-01-08,1.0,223.0,5,1.7,3.0,4.0,0.8,0.2,1000000,0.09999999999999999,22.3,0.0,186.0,0.0,206.0,,230.0,0.3142857142857123,0.14285714285714285,0.09090909090909091,0.30151134457776324,1,1,1,2025,0,0,0
Siaya,2025-01-04,2025-01-07,0.0,213.0,3,0.0,3.1,0.3,0.8,3.1,1000000,0.0,21.3,0.0,,0.0,202.0,0.0,199.0,0.7571428571428551,0.14285714285714285,0.09090909090909091,0.30151134457776324,0,1,1,2025,0,0,0
Siaya,2025-01-05,2025-01-12,0.0,191.0,7,0.3,7.8,1.7,0.8,0.0,1000000,0.0,19.1,0.0,226.0,0.0,186.0,0.0,206.0,0.7142857142857123,0.14285714285714285,0.09090909090909091,0.30151134457776324,0,1,1,2025,0,0,0
Siaya,2025-01-06,2025-01-11,0.0,206.0,5,0.7,1.6,2.6,0.8,0.0,1000000,0.0,20.599999999999998,1.0,223.0,0.0,,0.0,202.0,0.6142857142857122,0.14285714285714285,0.08333333333333333,0.28867513459481253,0,2,1,2025,0,0,0
Siaya,2025-01-07,2025-01-11,0.0,,4,0.7,13.1,0.1,0.8,0.1,1000000,0.0,,0.0,213.0,0.0,226.0,0.0,186.0,0.5285714285714265,0.14285714285714285,0.08333333333333333,0.28867513459481253,0,2,1,2025,0,1,0
Siaya,2025-01-08,2025-01-15,0.0,246.0,7,0.3,15.1,2.9,0.8,1.2,1000000,0.0,24.6,0.0,191.0,1.0,223.0,0.0,,0.657142857142855,0.14285714285714285,0.07692307692307693,0.27735009811261424,0,2,1,2025,0,0,0
Siaya,2025-01-09,2025-01-13,0.0,228.0,4,0.0,6.7,5.0,0.8,0.9,1000000,0.0,22.8,0.0,206.0,0.0,213.0,0.0,226.0,0.7857142857142837,0.14285714285714285,0.07692307692307693,0.27735009811261424,0,2,1,2025,0,0,0
Siaya,2025-01-10,2025-01-17,,,7,0.2,1.7,3.0,0.8,1.3,1000000,,,0.0,,0.0,191.0,1.0,223.0,0.9428571428571407,0.0,0.07692307692307693,0.27735009811261424,0,2,1,2025,1,1,0
Siaya,2025-01-11,2025-01-18,,227.0,7,3.1,0.0,3.1,0.8,2.5,1000000,,22.7,0.0,246.0,0.0,206.0,0.0,213.0,0.8571428571428551,0.0,0.08333333333333333,0.28867513459481253,0,2,1,2025,1,0,0
Siaya,2025-01-12,2025-01-17,1.0,259.0,5,0.0,0.3,7.8,0.8,2.3,1000000,0.09999999999999999,25.900000000000002,0.0,228.0,0.0,,0.0,191.0,1.1857142857142837,0.2,0.16666666666666666,0.38924947208076127,1,2,1,2025,0,0,0
Siaya,2025-01-13,2025-01-17,,212.0,4,0.0,0.7,1.6,0.8,0.5,1000000,,21.2,,,0.0,246.0,0.0,206.0,1.2571428571428551,0.25,0.18181818181818182,0.404519917477945,0,3,1,2025,1,0,0
Siaya,2025-01-14,2025-01-20,0.0,257.0,6,0.1,0.7,13.1,0.8,0.0,1000000,0.0,25.700000000000003,,227.0,0.0,228.0,0.0,,1.2428571428571407,0.25,0.18181818181818182,0.404519917477945,0,3,1,2025,0,0,0
Siaya,2025-01-15,2025-01-19,0.0,267.0,4,1.2,0.3,15.1,0.8,0.0,1000000,0.0,26.7,1.0,259.0,,,0.0,246.0,1.0714285714285694,0.25,0.18181818181818182,0.404519917477945,0,3,1,2025,0,0,0
Siaya,2025-01-16,2025-01-23,0.0,225.0,7,0.9,0.0,6.7,0.8,0.0,1000000,0.0,22.5,,212.0,,227.0,0.0,228.0,0.9428571428571407,0.25,0.18181818181818182,0.404519917477945,0,3,1,2025,0,0,0
Siaya,2025-01-17,2025-01-23,0.0,205.0,6,1.3,0.2,1.7,0.8,0.0,1000000,0.0,20.5,0.0,257.0,1.0,259.0,,,0.7571428571428551,0.2,0.09090909090909091,0.3015113445777632,0,3,1,2025,0,0,0
Siaya,2025-01-18,2025-01-22,0.0,,4,2.5,3.1,0.0,0.8,0.0,1000000,0.0,,0.0,267.0,,212.0,,227.0,0.39999999999999797,0.16666666666666666,0.09090909090909091,0.3015113445777632,0,3,1,2025,0,1,0
Siaya,2025-01-19,2025-01-25,0.0,209.0,6,2.3,0.0,0.3,0.8,0.5,1000000,0.0,20.900000000000002,0.0,225.0,0.0,257.0,1.0,259.0,0.14285714285714082,0.0,0.09090909090909091,0.3015113445777632,0,3,1,2025,0,0,0
Siaya,2025-01-20,2025-01-23,0.0,205.0,3,0.5,0.0,0.7,0.8,0.7,1000000,0.0,20.5,0.0,205.0,0.0,267.0,,212.0,0.1714285714285694,0.0,0.09090909090909091,0.3015113445777632,0,4,1,2025,0,0,0
Siaya,2025-01-21,2025-01-27,0.0,202.0,6,0.0,0.1,0.7,0.8,0.3,1000000,0.0,20.2,0.0,,0.0,225.0,0.0,257.0,0.21428571428571225,0.0,0.09090909090909091,0.3015113445777632,0,4,1,2025,0,0,0
Siaya,2025-01-22,2025-01-28,,,6,0.0,1.2,0.3,0.8,2.8,1000000,,,0.0,209.0,0.0,205.0,0.0,267.0,0.6142857142857122,0.0,0.1,0.3162277660168375,0,4,1,2025,1,1,0
Siaya,2025-01-23,2025-01-27,0.0,,4,0.0,0.9,0.0,0.8,3.9,1000000,0.0,,0.0,205.0,0.0,,0.0,225.0,1.1714285714285693,0.0,0.1,0.3162277660168375,0,4,1,2025,0,1,0
Siaya,2025-01-24,2025-01-29,0.0,,5,0.0,1.3,0.2,0.8,0.3,1000000,0.0,,0.0,202.0,0.0,209.0,0.0,205.0,1.2142857142857122,0.0,0.09090909090909091,0.3015113445777632,0,4,1,2025,0,1,0
Siaya,2025-01-25,2025-01-28,,209.0,3,0.0,2.5,3.1,0.8,22.6,1000000,,20.900000000000002,,,0.0,205.0,0.0,,4.442857142857141,0.0,0.09090909090909091,0.3015113445777632,0,4,1,2025,1,0,0
Siaya,2025-01-26,2025-02-01,0.0,180.0,6,0.5,2.3,0.0,0.8,2.9,1000000,0.0,18.0,0.0,,0.0,202.0,0.0,209.0,4.785714285714284,0.0,0.0,0.0,0,4,1,2025,0,0,0
Siaya,2025-01-27,2025-02-01,,200.0,5,0.7,0.5,0.0,0.8,0.0,1000000,,20.0,0.0,,,,0.0,205.0,4.685714285714283,0.0,0.0,0.0,0,5,1,2025,1,0,0
Siaya,2025-01-28,2025-02-03,,191.0,6,0.3,0.0,0.1,0.8,3.0,1000000,,19.1,,209.0,0.0,,0.0,202.0,5.071428571428569,0.0,0.0,0.0,0,5,1,2025,1,0,0
Siaya,2025-01-29,2025-02-04,1.0,203.0,6,2.8,0.0,1.2,0.8,2.0,1000000,0.09999999999999999,20.3,0.0,180.0,0.0,,,,4.9571428571428555,0.25,0.1,0.31622776601683755,1,5,1,2025,0,0,0
Siaya,2025-01-30,2025-02-03,,209.0,4,3.9,0.0,0.9,0.8,16.3,1000000,,20.900000000000002,,200.0,,209.0,0.0,,6.728571428571427,0.3333333333333333,0.1111111111111111,0.3333333333333329,0,5,1,2025,1,0,0
Siaya,2025-01-31,2025-02-06,0.0,208.0,6,0.3,0.0,1.3,0.8,1.9,1000000,0.0,20.799999999999997,,191.0,0.0,180.0,0.0,,6.9571428571428555,0.3333333333333333,0.1111111111111111,0.3333333333333329,0,5,1,2025,0,0,0
Siaya,2025-02-01,2025-02-05,0.0,215.0,4,22.6,0.0,2.5,0.8,1.9,1000000,0.0,21.5,1.0,203.0,,200.0,,209.0,3.999999999999998,0.25,0.1111111111111111,0.3333333333333329,0,5,2,2025,0,0,0
Siaya,2025-02-02,2025-02-09,0.0,207.0,7,2.9,0.5,2.3,0.8,0.4,1000000,0.0,20.7,,209.0,,191.0,0.0,180.0,3.642857142857141,0.25,0.1111111111111111,0.3333333333333329,0,5,2,2025,0,0,0
Siaya,2025-02-03,2025-02-10,0.0,,7,0.0,0.7,0.5,0.8,0.1,1000000,0.0,,0.0,208.0,1.0,203.0,,200.0,3.6571428571428553,0.2,0.1111111111111111,0.3333333333333329,0,6,2,2025,0,1,0
